"id","code","name"
insurance_job_1239, 700380, Observer or supervisor in photography and optics
insurance_job_1240, 700420, Observer or supervisor in the manufacture of electrical machines
insurance_job_1241, 700430, Observer or supervisor in the electrical equipment industry
insurance_job_1242, 700440, General Observer or Cooling and Air Conditioning Mechanics
insurance_job_1243, 700450, Observed or supervised in rubber products
insurance_job_1244, 700460, Observer or supervisor in plastic products
insurance_job_1245, 700470, Observer or supervisor in paper products
insurance_job_1246, 700480, Observed or supervised in the synthetic materials
insurance_job_1247, 700500, Observer or supervisor in the slaughter and preservation of meat
insurance_job_1248, 700510, Observer or supervisor in the dairy industry
insurance_job_1249, 700520, Observer or supervisor in the canning of vegetables and fruits
insurance_job_1250, 700530, Observer or supervisor in canning fish
insurance_job_1251, 700540, Observer or supervisor in grinding grain
insurance_job_1252, 700550, Observer or supervisor in the bread industry
insurance_job_1253, 700560, Observer or supervisor in the sugar industry
insurance_job_1254, 700570, Observer or supervisor in the manufacture of chocolate and candy
insurance_job_1255, 700580, Observer or supervisor in food products
insurance_job_1256, 700590, Observer or supervisor in the distillation of drinks
insurance_job_1257, 700600, Observer or supervisor in the beverage industry
insurance_job_1258, 700610, Observer or supervisor in the olive industry
insurance_job_1259, 700660, Observer or supervisor in the spinning and weaving industry
insurance_job_1260, 700670, Observer or supervisor of the silk yarn industry
insurance_job_1261, 700680, Observer or supervisor in the knitting industry
insurance_job_1262, 700690, Observer or supervisor in the dyeing and preparation of textiles
insurance_job_1263, 700700, Observer or supervisor of the rope industry
insurance_job_1264, 700710, Observer or supervisor in the garment industry
insurance_job_1265, 700730, Observer or supervisor of building operations
insurance_job_1266, 700740, Observer or supervisor of construction
insurance_job_1267, 700750, Observer or supervisor of sanitary installations
insurance_job_1268, 700770, Observer or supervisor in electricity generation operations
insurance_job_1269, 700780, Observer or supervisor in gas production operations
insurance_job_1270, 700790, Observer or supervisor in water purification operations
insurance_job_1271, 700800, Observer or supervisor of steam production operations
insurance_job_1272, 700820, Observer or supervisor of the wood crafts
insurance_job_1273, 700830, Observer or supervisor in the pulp
insurance_job_1274, 700840, Observer or supervisor of leather tanning and processing
insurance_job_1275, 700850, Observer or supervisor in the manufacture of smoke products
insurance_job_1276, 700860, Observer or supervisor in the shoe industry
insurance_job_1277, 700870, Observer or supervisor in the manufacture of leather products
insurance_job_1278, 700880, Observer or supervisor of the stone cutting and shaping processes
insurance_job_1279, 700890, Observer or supervisor in the manufacture of glass products
insurance_job_1280, 700900, Observer or supervisor in the ceramics and Chinese industry
insurance_job_1281, 700910, Observer or supervisor in printing
insurance_job_1282, 700920, Observer or supervisor in the building materials industry
insurance_job_1283, 700930, Observer or supervisor of storage operations
insurance_job_1284, 700940, Observer or supervisor of sewer operations
insurance_job_1285, 700950, Supervisor -Department of Cameras and Internal Control
insurance_job_1286, 700990, Observers and production supervisors - others
insurance_job_1287, 701000, Technician Refrigeration & Air Conditioning
insurance_job_1288, 702000, Paints technician
insurance_job_1289, 703000, Mining Technique
insurance_job_1290, 704000, Press technician
insurance_job_1291, 710000, Excavator
insurance_job_1292, 711001, Water well drilling rig
insurance_job_1293, 711050, Miner - General
insurance_job_1294, 711100, Quarry worker - general
insurance_job_1295, 711200, Mining cutter operator
insurance_job_1296, 711300, Quarry drilling machine operator
insurance_job_1297, 711400, Detonation worker
insurance_job_1298, 711500, Steel worker underground caves
insurance_job_1299, 711600, Miner sampling worker
insurance_job_1300, 711900, Miners and quarries - others
insurance_job_1301, 712200, Stone cutting agent
insurance_job_1302, 712300, Mining Extractor Crusher Operator
insurance_job_1303, 712400, Ore separating machine operator
insurance_job_1304, 712500, Flotation filter operator
insurance_job_1305, 712600, Precipitation agent
insurance_job_1306, 712700, The agent of gold and silver treatment in the manner of the transmission
insurance_job_1307, 712800, Gyar - a lime-making agent
insurance_job_1308, 712900, Lab workers for mining extracts
insurance_job_1309, 713100, Tower operator - tower operator
insurance_job_1310, 713200, Oil well auger operator
insurance_job_1311, 713300, Rope drilling machine operator
insurance_job_1312, 713400, Oil and gas wells packaging worker
insurance_job_1313, 713500, Acid well treatment agent
insurance_job_1314, 713900, Well drilling workers and others - others
insurance_job_1315, 721200, High oven worker
insurance_job_1316, 721300, Electric reducing furnace worker
insurance_job_1317, 721400, Martin Steel worker
insurance_job_1318, 721500, Bessemer or Thomas steel transformer operator
insurance_job_1319, 721600, Steel furnace worker
insurance_job_1320, 721700, Oven agent for the conversion and purification of metals
insurance_job_1321, 721900, Metal conversion and refining furnace workers
insurance_job_1322, 722200, Iron mill rolling machine operator
insurance_job_1323, 722300, - Roller mill machine operator - non-iron
insurance_job_1324, 722400, Continuous rolling machine operator
insurance_job_1325, 722500, Cold rolling machine operator
insurance_job_1326, 722600, Pipe and tube pulling machine operator
insurance_job_1327, 722700, Adjustment device operator in rolling machines
insurance_job_1328, 722900, Metal rolling machine operators
insurance_job_1329, 723200, Al Dust worker for melting metals
insurance_job_1330, 723300, worker of Al-Sharouka for melting metals
insurance_job_1331, 723400, Arc metal melting agent
insurance_job_1332, 723500, Cast iron melting agent
insurance_job_1333, 723600, Inverter oven worker - refereatory
insurance_job_1334, 723700, Metal heating furnace agent
insurance_job_1335, 723900, Metal smelting and reheating workers
insurance_job_1336, 724200, Metal casting agent
insurance_job_1337, 724300, Centrifugal casting machine worker
insurance_job_1338, 724400, Metal casting machine operator
insurance_job_1339, 724500, Non-iron casting machine
insurance_job_1340, 724900, Metal casting workers - others
insurance_job_1341, 725000, Healthy plumber
insurance_job_1342, 725100, Metal foundry - general
insurance_job_1343, 725200, Metal foundry by hand
insurance_job_1344, 725300, Metal foundry machine
insurance_job_1345, 725400, Manual flake maker
insurance_job_1346, 725500, Thank you so much
insurance_job_1347, 725900, Metal plumbers and seminal manufacturers
insurance_job_1348, 726200, Fermentation agent
insurance_job_1349, 726300, Mineral hardening agent
insurance_job_1350, 726400, Packaging hardening agent
insurance_job_1351, 726500, Metal heat review worker
insurance_job_1352, 726900, Heat treatment workers - others
insurance_job_1353, 727100, Mineral Drawing worker - General
insurance_job_1354, 727200, A hand-held wire drawing machine operator
insurance_job_1355, 727300, Electric powered pulling machine operator
insurance_job_1356, 727400, Pipe pulling machine operator without welding
insurance_job_1357, 727900, Metal drawing workers - others
insurance_job_1358, 728200, Electroplating metals worker - general
insurance_job_1359, 728300, Metal coating agent for dipping
insurance_job_1360, 728400, Wire coating machine operator
insurance_job_1361, 728500, worker in the mines of Monsarah
insurance_job_1362, 728600, Copper tin coating agent
insurance_job_1363, 728900, Metal coating workers - others
insurance_job_1364, 729200, Metal sandblasting agent
insurance_job_1365, 729400, Brush polishing agent
insurance_job_1366, 729900, Metal processing workers - operation and preparation
insurance_job_1367, 731200, Wood drying agent
insurance_job_1368, 731400, Wood treatment worker with tar or others
insurance_job_1369, 731900, Wood processing workers - raw - others
insurance_job_1370, 732200, Log sawing machine
insurance_job_1371, 732300, Manual saw blade cutter
insurance_job_1372, 732400, Veneer cutter operator
insurance_job_1373, 732500, The operator of the piston press machine
insurance_job_1374, 732600, Particleboard making machine operator
insurance_job_1375, 732700, Wood sorter
insurance_job_1376, 732900, Wood sawing and plywood making workers
insurance_job_1377, 733200, Wood pulp machine operator
insurance_job_1378, 733300, worker of digesting paper pulp
insurance_job_1379, 733400, Paper bleaching machine operator
insurance_job_1380, 733500, A worker hitting a pulp
insurance_job_1381, 733900, Paper pulp workers - others
insurance_job_1382, 734200, Paper making machine operator - entrance number
insurance_job_1383, 734300, Paper Maker worker - Number of outputs
insurance_job_1384, 734400, Paper machine operator
insurance_job_1385, 734500, Polishing machine and polishing machine
insurance_job_1386, 734600, Paper maker by hand
insurance_job_1387, 734900, Paper-making workers - others
insurance_job_1388, 741200, A chemical engine worker
insurance_job_1389, 741300, Chemical process cooking machine operator
insurance_job_1390, 741400, Mixing machine operator in chemical processes
insurance_job_1391, 741900, Harashi workers - cracking - others
insurance_job_1392, 742200, Cooking agent in chemical processes
insurance_job_1393, 742300, Roasting agent in chemical processes
insurance_job_1394, 742400, Furnace agent in chemical processes
insurance_job_1395, 742500, Graphite furnace operator
insurance_job_1396, 742600, Cement kiln operator
insurance_job_1397, 742900, Cooking and roasting workers - others
insurance_job_1398, 743200, Pressure filter device operator
insurance_job_1399, 743300, Circular tap filter device operator
insurance_job_1400, 743400, worker of the chasing force separator
insurance_job_1401, 743500, Raw oil and sand purification agent
insurance_job_1402, 743900, Filtration and dismissal workers - others
insurance_job_1403, 744200, Intermittent material distillation agent
insurance_job_1404, 744300, Continuous distillation agent for materials
insurance_job_1405, 744400, Chemical reaction agent
insurance_job_1406, 744500, Steaming device operator
insurance_job_1407, 744600, Wood distillation operator
insurance_job_1408, 744900, Distillation and reactions workers
insurance_job_1409, 745200, A raw device agent to rid it of sulfur
insurance_job_1410, 745300, Pump worker in the petroleum refining industry
insurance_job_1411, 745400, Distillation agent in the oil refining industry
insurance_job_1412, 745500, Arbitration worker in the oil refining industry
insurance_job_1413, 745600, Mixing agent in the petroleum refining industry
insurance_job_1414, 745700, Asphalt mixing agent in the petroleum refining industry
insurance_job_1415, 745800, Paraffin tower operator in the oil industry
insurance_job_1416, 745900, Others - oil refining workers
insurance_job_1417, 746000, Gas cylinder distribution and installation worker
insurance_job_1418, 749200, Rubber mixing and heating agent
insurance_job_1419, 749250, Coke preparation agent
insurance_job_1420, 749300, Coal gas industry worker
insurance_job_1421, 749350, Municipal and vegetable charcoal distillation
insurance_job_1422, 749400, Industrial wrapping worker
insurance_job_1423, 749450, A worker in chemical processes of materials
insurance_job_1424, 749500, Aromatherapy
insurance_job_1425, 749550, A kiln for charcoal production
insurance_job_1426, 749600, Minutes of laboratory in chemical processes
insurance_job_1427, 749900, Chemical process workers - others
insurance_job_1428, 751150, Cotton sorting agent
insurance_job_1429, 751200, Flax milling agent
insurance_job_1430, 751250, Wool screening agent
insurance_job_1431, 751300, Wool washing agent
insurance_job_1432, 751350, Fiber mixing and mixing agent
insurance_job_1433, 751400, Cotton cleaning machine operator
insurance_job_1434, 751450, Layoff machine - Kurdish worker
insurance_job_1435, 751500, Carding machine operator
insurance_job_1436, 751550, Winding worker
insurance_job_1437, 751600, Pull worker
insurance_job_1438, 751650, Twirl worker
insurance_job_1439, 751900, Other fiber processing workers
insurance_job_1440, 752150, Yarn worker
insurance_job_1441, 752200, Application worker
insurance_job_1442, 752250, Zo worker
insurance_job_1443, 752300, Spinning worker - Yarns
insurance_job_1444, 752350, Paralysis worker - worker for weight - universe worker
insurance_job_1445, 752900, Spinning and spinning workers - others
insurance_job_1446, 753200, Loom Filling Mechanic
insurance_job_1447, 753300, Mechanic for packing looms
insurance_job_1448, 753400, Knitting machines mechanic
insurance_job_1449, 753500, Sheet graphics transfer worker
insurance_job_1450, 753600, Cardboard cutting agent
insurance_job_1451, 753900, Textile machinery tuning and preparation workers
insurance_job_1452, 754150, Bush worker
insurance_job_1453, 754200, Clamping agent
insurance_job_1454, 754250, Hand-folded tabriz
insurance_job_1455, 754300, Agent of Tabriz Al-Mutawah
insurance_job_1456, 754340, Textile
insurance_job_1457, 754350, Manual textile fabric worker
insurance_job_1458, 754400, Mechanical textile worker on a mechanical loom
insurance_job_1459, 754450, Weaving worker of Jacquard loom
insurance_job_1460, 754500, Textile worker strips
insurance_job_1461, 754550, Carpet worker on handloom
insurance_job_1462, 754600, Mechanical carpet weaving worker
insurance_job_1463, 754650, Klim textile worker
insurance_job_1464, 754700, Fabric worker - blankets
insurance_job_1465, 754750, Textile Screening Agent - Sorter
insurance_job_1466, 754800, Textile defect repair worker
insurance_job_1467, 754900, Textile workers and others - others
insurance_job_1468, 755200, Surface knitting machine operator
insurance_job_1469, 755300, Circular knitting machine operator
insurance_job_1470, 755400, Manual knitting machine operator
insurance_job_1471, 755500, Hand knitwear
insurance_job_1472, 755900, Other knitwear
insurance_job_1473, 756150, Textile bleaching agent
insurance_job_1474, 756200, Yarn dyeing worker
insurance_job_1475, 756250, Fabric dyeing agent
insurance_job_1476, 756300, Natural silk degumming agent
insurance_job_1477, 756350, Moisturizing operator
insurance_job_1478, 756400, Wool textile textile hat
insurance_job_1479, 756450, Wool sewing machine operator
insurance_job_1480, 756500, Textile fitting agent
insurance_job_1481, 756550	, Castor worker
insurance_job_1482, 756600, Pile burning worker
insurance_job_1483, 756650, Textile treatment agent against water
insurance_job_1484, 756700, Textile treatment agent to prevent shrinkage
insurance_job_1485, 756750, Textile finishing machine operator
insurance_job_1486, 756900, Bleaching and dyeing workers - others
insurance_job_1487, 759150, Hand-held braiding agent
insurance_job_1488, 759200, Machine controversy worker
insurance_job_1489, 759250, Hand crocheted worker
insurance_job_1490, 759300, Crochet machine worker
insurance_job_1491, 759350, Fur hair cleaning machine operator
insurance_job_1492, 759400, Felting agent from fur
insurance_job_1493, 759450, Wool felt manufacturer
insurance_job_1494, 759500, Medical cotton worker
insurance_job_1495, 759550, Threaded working worker - analysis
insurance_job_1496, 759600, Fabrics testing agent -job specification analysis
insurance_job_1497, 759900, Textile Industry Workers - Others
insurance_job_1498, 761200, Leather sorting agent
insurance_job_1499, 761250, Welding agent and hair removal by hand
insurance_job_1500, 761300, Welding and hair removal machine
insurance_job_1501, 761350, Leather slitting worker
insurance_job_1502, 761400, - Tanning agent - Madabaghi
insurance_job_1503, 761450, Tanning bath preparation worker
insurance_job_1504, 761500, Leather finishing agent
insurance_job_1505, 761550, Leather dyeing agent
insurance_job_1506, 761900, Tanning workers and other wool milling workers
insurance_job_1507, 762100, Raw fur processing and finishing workers
insurance_job_1508, 771200, Grain miller
insurance_job_1509, 771300, Rice hitting and bleaching agent
insurance_job_1510, 771400, Rice Miller
insurance_job_1511, 771500, Coffee roasting and grinding agent
insurance_job_1512, 771600, Spice Miller - Spices
insurance_job_1513, 771700, Attar
insurance_job_1514, 771900, Grain milling workers and others - others
insurance_job_1515, 772200, Reed squeeze worker
insurance_job_1516, 772300, Juice remediation and treating agent
insurance_job_1517, 772400, Crystallization agent for the sugar industry and refining
insurance_job_1518, 772500, Centrifuge sugar separator
insurance_job_1519, 772900, Sugar and other refining industry workers
insurance_job_1520, 773100, Butcher - General
insurance_job_1521, 773200, Slaughtering agent - slaughter - Bashkar
insurance_job_1522, 773300, Limb and gut cleaning agent - My Crunch
insurance_job_1523, 773900, Butchers and meat processing workers - others
insurance_job_1524, 774100, Meat Cooker for Preservation - General
insurance_job_1525, 774150, Fish cooker to save
insurance_job_1526, 774200, Fruit and vegetable cooking worker for safekeeping
insurance_job_1527, 774250, Tomato sauce making agent
insurance_job_1528, 774300, Food freezing agent
insurance_job_1529, 774350, Food drying agent
insurance_job_1530, 774400, Meat treatment worker
insurance_job_1531, 774450, Fish salting agent
insurance_job_1532, 774500, Fruit squeeze worker for preservation
insurance_job_1533, 774550, Pickles making agent
insurance_job_1534, 774900, Food Preservation Workers - Others
insurance_job_1535, 775100, Dairy Product Worker - General
insurance_job_1536, 775200, Milk worker
insurance_job_1537, 775300, Butter making worker
insurance_job_1538, 775400, Cheese maker
insurance_job_1539, 775500, Ice Cream Maker - Gelato
insurance_job_1540, 775900, Dairy products workers - others
insurance_job_1541, 776100, public Baker
insurance_job_1542, 776110, Fran's assistant
insurance_job_1543, 776120, Longji
insurance_job_1544, 776130, Male
insurance_job_1545, 776140, Kneader head
insurance_job_1546, 776150, Bread kneader
insurance_job_1547, 776160, Bread Kneader Assistant
insurance_job_1548, 776200, Wood chips
insurance_job_1549, 776250, Pie Maker - Fatatry - Kanafani
insurance_job_1550, 776300, Gateaux maker
insurance_job_1551, 776350, Candy maker
insurance_job_1552, 776400, Macaroni maker
insurance_job_1553, 776450, Chocolate maker
insurance_job_1554, 776500, Frankincense maker
insurance_job_1555, 776550, Sweetmaker
insurance_job_1556, 776600, Biscuit industry worker
insurance_job_1557, 776900, Baking -pancake and dessert industries
insurance_job_1558, 777200, Tea synthesis worker
insurance_job_1559, 778100, Spiritual Drink Maker - General
insurance_job_1560, 778200, Agent of the abbot
insurance_job_1561, 778300, Multimeter furnace operator
insurance_job_1562, 778400, Multitrailer
insurance_job_1563, 778500, Fermentation worker
insurance_job_1564, 778600, Brewer making yeast
insurance_job_1565, 778700, The vinegar maker from the molt
insurance_job_1566, 778800, Wine and wine tasting agent
insurance_job_1567, 778900, Alcoholic beverage industry workers
insurance_job_1568, 779200, Seed machine agent
insurance_job_1569, 779250, Oil and fat refining machine operator
insurance_job_1570, 779300, Hydrogenation of oils
insurance_job_1571, 779350, The plate press machine operator
insurance_job_1572, 779400, Fruit juice agent
insurance_job_1573, 779450, Starch making worker
insurance_job_1574, 779900, Food and beverage processing workers
insurance_job_1575, 781200, worker of dividing the smoke into degrees
insurance_job_1576, 781300, Smoke synthesis worker - khormangi
insurance_job_1577, 781400, Smoke moisturizing agent
insurance_job_1578, 781500, Hand smoothing agent of the legs of the smoke
insurance_job_1579, 781600, Smoke legs flushing machine operator
insurance_job_1580, 781700, Smoke grinder operator
insurance_job_1581, 781900, Smoke supply workers - others
insurance_job_1582, 782200, Cigar maker by hand
insurance_job_1583, 782400, Cigar maker operator
insurance_job_1584, 782900, Cigarette workers - Others
insurance_job_1585, 783200, Cigarette maker by hand
insurance_job_1586, 783400, Cigarette Maker Operator
insurance_job_1587, 789200, Sniffing worker
insurance_job_1588, 789400, Honey smoke making agent
insurance_job_1589, 789900, Smoke supply workers and products - others
insurance_job_1590, 791150, Tailor made-to-measure exchange - tarzan
insurance_job_1591, 791200, Tailor instead of ready
insurance_job_1592, 791250, Trousers tailor
insurance_job_1593, 791300, Tailor shirts and pajamas to size
insurance_job_1594, 791350, Tailor the size of women's clothes
insurance_job_1595, 791400, Tailor ready-made women's clothing
insurance_job_1596, 791450, Tailor of municipal clothes - Arab tailor
insurance_job_1597, 791900, Tailor - Others
insurance_job_1598, 792100, Tailor furs
insurance_job_1599, 792900, Tailor's fur - others
insurance_job_1600, 793100, Hat Maker - General
insurance_job_1601, 793200, Ladies hatsmaker
insurance_job_1602, 793300, Military cap worker
insurance_job_1603, 793400, Labdanum manufacturer - for body
insurance_job_1604, 793900, Workers making headdresses - others
insurance_job_1605, 794200, Clothing Model Maker - Pattern
insurance_job_1606, 794300, Hat & Cap Model Maker - Pattern
insurance_job_1607, 794400, Fabric transfer agent
insurance_job_1608, 794500, Ready-made garment worker
insurance_job_1609, 794600, Leather cutting worker
insurance_job_1610, 794700, Glove Cut worker - Except Leather
insurance_job_1611, 794800, Leather glove cutting worker
insurance_job_1612, 794900, Fashion modeling workers and storytellers
insurance_job_1613, 795000, Edition
insurance_job_1614, 795100, Hand and sewing machine worker - general
insurance_job_1615, 795150, A hand sewing worker other than leather and furs
insurance_job_1616, 795200, Leather sewing worker by hand
insurance_job_1617, 795250, The worker sew the fur by hand
insurance_job_1618, 795300, The garment sewing machine operator
insurance_job_1619, 795350, Hand embroidery worker
insurance_job_1620, 795400, Machine embroidery worker
insurance_job_1621, 795450, Buttonhole worker
insurance_job_1622, 795500, Akkad - Hariri
insurance_job_1623, 795550, Reed embroidery worker - Qasbaji
insurance_job_1624, 795600, Garment worker - Rafa
insurance_job_1625, 795700, Tailor - Tailor
insurance_job_1626, 795900, Garment -embroidery and broderage tailors
insurance_job_1627, 796200, Upholstered Upholsterer - Upholstered Furniture
insurance_job_1628, 796300, Upholstered vehicles - car saddles
insurance_job_1629, 796400, Upholstered Baladi - upholstered mattresses - pillows
insurance_job_1630, 796500, Baradei
insurance_job_1631, 796900, Upholsterers and others - others
insurance_job_1632, 799400, Hand made net
insurance_job_1633, 799500, Machine-making net worker
insurance_job_1634, 799600, Closed the tent - tent
insurance_job_1635, 799700, Umbrella maker - umbrellas
insurance_job_1636, 799800, Canvas Tailor - Tailor - Flower Bags Tailor
insurance_job_1637, 799810, Tailor made by jute pal
insurance_job_1638, 799820, Sewer sacks
insurance_job_1639, 799830, Tailor Bal Pay
insurance_job_1640, 799900, Tailor -tailors and upholsterers - the other
insurance_job_1641, 801100, Shoe-making worker - jazzmami - general
insurance_job_1642, 801200, Maker of sandals and slippers
insurance_job_1643, 801300, Workman made
insurance_job_1644, 801400, Shoe repair worker
insurance_job_1645, 801900, Workers making and repairing shoes - others
insurance_job_1646, 802150, Patron shoe preparation worker
insurance_job_1647, 802200, Leather shoe detailing worker by hand
insurance_job_1648, 802250, Leather shoe detailing machine driver
insurance_job_1649, 802300, Leather Shoe Enabler - McKinney
insurance_job_1650, 802350, Sole leather detailing agent
insurance_job_1651, 802400, Interior and exterior sole processing worker
insurance_job_1652, 802450, Shoe tension worker on the mold
insurance_job_1653, 802500, The worker sewing the shoe's face with the sole by hand
insurance_job_1654, 802550, The shoe sewing worker with the sole
insurance_job_1655, 802600, Shoe finishing worker after operation
insurance_job_1656, 802900, Workers to customize -equip and sew shoes
insurance_job_1657, 803100, Leather products manufacturer and its alternatives
insurance_job_1658, 803200, Saddle and accelerator worker - saddle
insurance_job_1659, 803300, Women handbag making worker
insurance_job_1660, 803400, worker making bags and the like
insurance_job_1661, 803500, Leather detailing agent -excluding shoes
insurance_job_1662, 803600, Leather hand sewing worker - except for shoes
insurance_job_1663, 803700, Leather Sewing Machine Maker - Machinji
insurance_job_1664, 803800, Leather industrial worker
insurance_job_1665, 803900, Workers making leather products and substitutes
insurance_job_1666, 811100, Carpenter Furniture - General
insurance_job_1667, 811200, Home Carpenter Furniture
insurance_job_1668, 811300, Carpenter office furniture
insurance_job_1669, 811400, Carpenter chairs
insurance_job_1670, 811900, Furniture Carpenters - Others
insurance_job_1671, 812100, Woodworking machinery packing and operating
insurance_job_1672, 812200, Scanner operator - mcnge
insurance_job_1673, 812300, Sweet Machine Operator - Sweet Maker
insurance_job_1674, 812400, Woodworking machine operator
insurance_job_1675, 812500, A sawdust operator
insurance_job_1676, 812600, Wood Lathe Machine Operator - Wood Turner
insurance_job_1677, 812900, Woodworking machinery workers - others
insurance_job_1678, 819200, Carpenter riding carts
insurance_job_1679, 819220, Carpenter carriages
insurance_job_1680, 819240, Hurry carpenter
insurance_job_1681, 819260, Aranik Carpenter - Carpenter Plumbing Models
insurance_job_1682, 819280, Carpenter -Wooden Models - Maquette
insurance_job_1683, 819300, Carpenter sports tools
insurance_job_1684, 819320, Vaccination carpenter - Marketplace Awsdji
insurance_job_1685, 819340, Carpenter Imah - Imji
insurance_job_1686, 819360, Carpenter making pints and mugs
insurance_job_1687, 819380, Carpenter drums
insurance_job_1688, 819400, Najar Baldi - Occupation - Medicine - Matarah
insurance_job_1689, 819420, Carpenter -agricultural machinery -wood - Givawi
insurance_job_1690, 819440, Automatic carpenter screeners
insurance_job_1691, 819460, Sawdust my country
insurance_job_1692, 819480, My wood Turner
insurance_job_1693, 819500, Crust Adhesive Agent (Crustal
insurance_job_1694, 819520, Relax
insurance_job_1695, 819540, Religious
insurance_job_1696, 819560, Lacquer furniture bainter
insurance_job_1697, 819900, Carpenters -furniture and wooden articles - others
insurance_job_1698, 820150, Stone sorting agent
insurance_job_1699, 820200, Stone cutter
insurance_job_1700, 820250, Stone sawing machine operator
insurance_job_1701, 820300, Stone leveling machine operator
insurance_job_1702, 820350, Machine stone polishing agent
insurance_job_1703, 820400, Stone Polishing Agent by Hand - Clear
insurance_job_1704, 820450, Lathe Stone Forming and Polishing Operator
insurance_job_1705, 820500, A worker carving and carving stones and writing on them
insurance_job_1706, 820550, worker engraving and engraving on the stones by hand
insurance_job_1707, 820600, Stone mill roughing worker - mill stone debate
insurance_job_1708, 820900, Other workers cut and carve stones
insurance_job_1709, 830000, Professional
insurance_job_1710, 830100, Great craftsman
insurance_job_1711, 831100, Blacksmith - blacksmith anvil - general
insurance_job_1712, 831200, Mechanical hammer with molds
insurance_job_1713, 831300, Blacksmith piston operator
insurance_job_1714, 831400, Decorative blacksmith - doors - windows - furniture
insurance_job_1715, 831500, Blacksmith cars
insurance_job_1716, 831600, Haddad Swaqi
insurance_job_1717, 831900, Blacksmiths and mechanical hammer operators - others
insurance_job_1718, 832000, Brad Molds
insurance_job_1719, 832100, Brad several and hyena - General
insurance_job_1720, 832200, Brad several
insurance_job_1721, 832300, Brad Hyena
insurance_job_1722, 832400, Aranic metal maker for foundry
insurance_job_1723, 832500, Shankar worker - Porsche Metal
insurance_job_1724, 832600, Brad Stone
insurance_job_1725, 832700, Brad fittings
insurance_job_1726, 832900, Prado Issue - Other Issue Makers
insurance_job_1727, 833100, Metalworking machine tool operator - general
insurance_job_1728, 833150, Mining worker - Mining Wood
insurance_job_1729, 833200, The Essential worker of the Essence of the Tower
insurance_job_1730, 833250, Lathe worker - cylinder lathe
insurance_job_1731, 833300, Freezers - Freezers
insurance_job_1732, 833350, Skimmer - refrigerator machinery - skimmer
insurance_job_1733, 833400, Drill machine operator - refrigerator machinery
insurance_job_1734, 833450, Grinding machine operator - refrigerator machinery
insurance_job_1735, 833500, Crusher operator - refrigerator machinery
insurance_job_1736, 833550, Metalworking machine worker
insurance_job_1737, 833600, Machinery Software Card Slotting Agent
insurance_job_1738, 833900, Metalworking machine workers
insurance_job_1739, 834000, Machine operator
insurance_job_1740, 834100, Metalworking operator - general
insurance_job_1741, 834150, Metal lathe operator
insurance_job_1742, 834200, Lathe lathe operator
insurance_job_1743, 834250, Automatic lathe operator
insurance_job_1744, 834300, Internal lathe worker - cylinder lathe
insurance_job_1745, 834350, Freeze operator
insurance_job_1746, 834400, Drill machine operator
insurance_job_1747, 834450, Skimmer operator
insurance_job_1748, 834500, Metal saw machine operator
insurance_job_1749, 834900, Metalworking machinery operators - others
insurance_job_1750, 835200, Polishing machine operator - brush worker
insurance_job_1751, 835300, worker machine  of tine machines
insurance_job_1752, 835400, worker tine of cuts - knives and scissors
insurance_job_1753, 835500, Sawer and repair worker
insurance_job_1754, 835600, worker tine for textile hairdos
insurance_job_1755, 835900, Metal grinding and polishing workers -tooling tine - others
insurance_job_1756, 839200, Metal press operator
insurance_job_1757, 839300, Metal bending machine operator
insurance_job_1758, 839400, Metal shearing machine operator
insurance_job_1759, 839500, Locks and keys collection and repair agent
insurance_job_1760, 839600, Firearms collector and repair worker
insurance_job_1761, 839900, The Blacksmiths and Number Prado - the other number makers
insurance_job_1762, 840000, Collector
insurance_job_1763, 841100, Metal assembler and assembly worker
insurance_job_1764, 841120, Metal artifact installer
insurance_job_1765, 841140, Metal Assembler - Brad
insurance_job_1766, 841160, Installer and assembler of metal spraying machines
insurance_job_1767, 841180, worker for installing and assembling machines except for machines and spraying metals
insurance_job_1768, 841200, Aircraft Structural Assembly and Assembling worker
insurance_job_1769, 841220, Aircraft engine installer
insurance_job_1770, 841240, Machinery fixer in place
insurance_job_1771, 841260, Combustion maintenance and repair worker
insurance_job_1772, 841280, Turbine maintenance and repair worker
insurance_job_1773, 841300, Maintenance and repair of marine machinery
insurance_job_1774, 841320, Maintenance and repair of workshop machines
insurance_job_1775, 841340, Miner maintenance and repair worker
insurance_job_1776, 841360, Maintenance and repair worker for printing machines
insurance_job_1777, 841380, Maintenance and repair of textile machinery
insurance_job_1778, 841400, Maintenance and repair worker for woodworking machines
insurance_job_1779, 841420, Maintenance and repair of agricultural machinery
insurance_job_1780, 841440, Maintenance and repair machinery for moving machines
insurance_job_1781, 841460, Office machinery maintenance and repair worker
insurance_job_1782, 841480, Maintenance and repair of refrigerators and air conditioning
insurance_job_1783, 841500, Bicycle maintenance and repair worker - wheels
insurance_job_1784, 841900, Workers to install -assemble and maintain machines - others
insurance_job_1785, 842000, Mechanic of maintenance of machines
insurance_job_1786, 842100, Precision instrument manufacture and repair worker - general
insurance_job_1787, 842150, Watchmaker
insurance_job_1788, 842200, Watch repair worker - watchmaker
insurance_job_1789, 842250, Optical device manufacture and repair worker
insurance_job_1790, 842300, Instrument repair worker
insurance_job_1791, 842350, Mechanical meter repair worker
